repo_name,repo_status,is_trajectory,include_in_analysis,exclusion_reason,mode,mode_confidence,mode_source,provider,repo_created_at,run_created_at,capability_era,has_pipeline_state,has_pipeline_results,has_autoresearch_runtime,has_hitl_runtime
interp-incongruent-79b3-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-19T20:57:09Z,2026-04-19T20:57:14.658001,pre_autoresearch,True,True,False,False
interp-incongruent-3e42-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-19T20:57:37Z,2026-04-19T20:57:42.535194,pre_autoresearch,True,True,False,False
diluted-steganography-b649-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-19T21:45:02Z,2026-04-19T21:45:08.008722,pre_autoresearch,True,True,False,False
diluted-steganography-9471-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-19T22:36:32Z,2026-04-19T22:36:38.431065,pre_autoresearch,True,True,False,False
diluted-steganography-nlp-9907-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-19T22:37:18Z,2026-04-19T22:37:23.507876,pre_autoresearch,True,True,False,False
induction-head-leakage-36ef-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-19T22:42:10Z,2026-04-19T22:42:15.331413,pre_autoresearch,True,True,False,False
induction-head-leakage-9a37-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-20T00:16:10Z,2026-04-20T00:16:15.524372,pre_autoresearch,True,True,False,False
induction-head-leakage-8afa-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-20T00:27:56Z,2026-04-20T00:28:01.173829,pre_autoresearch,True,True,False,False
robustness-vs-artifacts-21e9-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-20T05:12:19Z,2026-04-20T05:13:29.788816,pre_autoresearch,True,True,False,False
hidden-misalignment-llm-6ab7-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-20T05:58:25Z,2026-04-20T05:59:34.914537,pre_autoresearch,True,True,False,False
stat-meta-robustness-948b-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-20T06:59:53Z,2026-04-20T07:01:02.938833,pre_autoresearch,True,True,False,False
adv-robust-battery-sim-9bd0-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-20T07:44:12Z,2026-04-20T07:45:22.011761,pre_autoresearch,True,True,False,False
misalignment-thresholds-151f-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-20T08:39:29Z,2026-04-20T08:40:39.239835,pre_autoresearch,True,True,False,False
mlp-hidden-state-b821-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-24T19:48:57Z,2026-04-24T19:49:02.629109,pre_autoresearch,True,True,False,False
layernorm-concept-assoc-dbdc-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-26T02:40:39Z,2026-04-26T02:40:44.719050,pre_autoresearch,True,True,False,False
llm-recommender-efficacy-84bb-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-26T03:24:23Z,2026-04-26T03:24:29.041253,pre_autoresearch,True,True,False,False
mlp-hidden-state-1a8c-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-27T01:08:41Z,2026-04-27T01:08:47.223647,pre_autoresearch,True,True,False,False
mlp-hidden-state-2c11-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-27T02:01:47Z,2026-04-27T02:01:53.567473,pre_autoresearch,True,True,False,False
llm-standard-knowledge-e336-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-27T02:43:58Z,2026-04-27T02:44:02.903213,pre_autoresearch,True,True,False,False
llm-standard-knowledge-9f5d-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-27T17:11:33Z,2026-04-27T17:11:40.041064,pre_autoresearch,True,True,False,False
agents-avoid-collapse-4c30-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-27T20:29:51Z,2026-04-27T20:29:57.483839,pre_autoresearch,True,True,False,False
llm-standard-knowledge-c8f8-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-27T20:31:19Z,2026-04-27T20:31:24.890875,pre_autoresearch,True,True,False,False
agents-avoid-collapse-6c08-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-28T04:02:16Z,2026-04-28T04:02:22.381677,pre_autoresearch,True,True,False,False
agents-avoid-collapse-2361-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-28T05:14:14Z,2026-04-28T05:14:19.851395,pre_autoresearch,True,True,False,False
reverse-engineer-null-6299-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-04-28T16:00:34Z,2026-04-28T16:01:46.470574,pre_autoresearch,True,True,False,False
science-of-sycophancy-ee2b-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-01T06:17:10Z,2026-05-01T06:17:16.649736,pre_autoresearch,True,True,False,False
theory-of-simulation-1d19-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-03T20:33:34Z,2026-05-03T20:33:40.672380,pre_autoresearch,True,True,False,False
simulation-theory-ai-54bc-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-03T21:05:13Z,2026-05-03T21:05:19.768870,pre_autoresearch,True,True,False,False
llm-recommendation-impact-2d38-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-03T21:06:56Z,2026-05-03T21:07:03.084256,pre_autoresearch,True,True,False,False
layernorm-concept-assoc-8ff1-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-03T21:35:02Z,2026-05-03T21:35:07.951752,pre_autoresearch,True,True,False,False
layernorm-concept-assoc-65c1-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-04T20:51:05Z,2026-05-04T20:51:11.803330,pre_autoresearch,True,True,False,False
align-failures-taxonomy-db56-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-05T01:33:39Z,2026-05-05T01:33:44.910357,pre_autoresearch,True,True,False,False
llms-recommendation-ef-d7dc-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-05T04:09:07Z,2026-05-05T04:09:13.422729,pre_autoresearch,True,True,False,False
theory-of-simulation-6163-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-05T17:02:03Z,2026-05-05T17:02:10.190089,pre_autoresearch,True,True,False,False
hashmap-attention-5994-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-06T17:47:42Z,2026-05-06T17:47:48.990511,pre_autoresearch,True,True,False,False
theory-of-simulation-ed89-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-06T18:34:06Z,2026-05-06T18:34:12.257281,pre_autoresearch,True,True,False,False
gatekeeping-signaling-f85b-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-06T19:55:52Z,2026-05-06T19:55:57.649272,pre_autoresearch,True,True,False,False
talkie-generalization-ff5d-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-10T08:40:54Z,2026-05-10T08:40:59.486532,pre_autoresearch,True,True,False,False
talkie-generalization-8356-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-10T19:42:19Z,2026-05-10T19:42:33.848182,pre_autoresearch,True,True,False,False
llm-judgment-impact-7e69-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-11T04:55:22Z,2026-05-11T04:55:28.263422,pre_autoresearch,True,True,False,False
align-failure-taxonomy-d26d-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-11T22:09:55Z,2026-05-11T22:10:02.697342,pre_autoresearch,True,True,False,False
llm-judgment-effect-fa08-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-12T01:46:51Z,2026-05-12T01:46:57.707493,pre_autoresearch,True,True,False,False
align-failures-taxonomy-344e-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-12T01:47:28Z,2026-05-12T01:47:34.446436,pre_autoresearch,True,True,False,False
talkie-generalization-e993-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-12T01:52:13Z,2026-05-12T01:52:19.963185,pre_autoresearch,True,True,False,False
llm-judgment-impact-9fb4-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-12T01:55:09Z,2026-05-12T01:55:15.886005,pre_autoresearch,True,True,False,False
distinct-persona-ai-b685-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-16T19:31:57Z,2026-05-16T19:32:03.505061,pre_autoresearch,True,True,False,False
llm-loopholes-research-1dc8-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-16T19:33:05Z,2026-05-16T19:33:11.289730,pre_autoresearch,True,True,False,False
distinct-persona-ai-5094-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-17T04:13:26Z,2026-05-17T04:13:31.892572,pre_autoresearch,True,True,False,False
llm-loopholes-research-9e63-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-17T21:19:00Z,2026-05-17T21:19:05.649692,pre_autoresearch,True,True,False,False
llm-persona-dislike-e5f8-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-18T00:34:09Z,2026-05-18T00:34:14.819444,pre_autoresearch,True,True,False,False
llm-loopholes-research-570f-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-18T00:47:56Z,2026-05-18T00:48:01.990287,pre_autoresearch,True,True,False,False
distinct-persona-ai-12e6-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-18T00:48:17Z,2026-05-18T00:48:22.988204,pre_autoresearch,True,True,False,False
llm-persona-dislike-c0d6-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-18T02:09:18Z,2026-05-18T02:09:23.878017,pre_autoresearch,True,True,False,False
llm-persona-dislike-1529-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-18T02:25:47Z,2026-05-18T02:25:53.150304,pre_autoresearch,True,True,False,False
novel-bio-mechanisms-c075-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-19T16:30:29Z,2026-05-19T16:30:36.261878,pre_autoresearch,True,True,False,False
llm-death-thoughts-cdac-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-23T21:47:08Z,2026-05-23T21:47:13.815309,pre_autoresearch,True,True,False,False
llm-reading-modes-30aa-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-23T21:47:39Z,2026-05-23T21:47:44.787354,pre_autoresearch,True,True,False,False
llm-forecasting-cd55-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-23T21:50:17Z,2026-05-23T21:50:22.522745,pre_autoresearch,True,True,False,False
llm-death-thoughts-b7a5-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-24T00:44:17Z,2026-05-24T00:44:22.715242,pre_autoresearch,True,True,False,False
llm-reading-modes-c01e-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-24T00:44:27Z,2026-05-24T00:44:32.860527,pre_autoresearch,True,True,False,False
llm-forecasting-ea39-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-24T21:00:47Z,2026-05-24T21:00:53.345778,pre_autoresearch,True,True,False,False
llm-death-thoughts-89b7-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-24T22:09:27Z,2026-05-24T22:09:32.780367,pre_autoresearch,True,True,False,False
llm-reading-modes-af09-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-25T03:41:56Z,2026-05-25T03:42:02.238879,pre_autoresearch,True,True,False,False
llm-forecasting-3be2-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-25T09:42:39Z,2026-05-25T09:42:44.811863,pre_autoresearch,True,True,False,False
hilbert-nullstellensatz-d241-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-30T00:44:01Z,2026-05-30T00:44:06.504712,pre_autoresearch,True,True,False,False
jacobson-commutativity-3-36c0-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-30T05:56:00Z,2026-05-30T05:56:05.438957,pre_autoresearch,True,True,False,False
novel-bio-mechanisms-a08e-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-30T21:10:25Z,2026-05-30T21:10:31.253099,pre_autoresearch,True,True,False,False
llm-vs-human-loopholes-0ca7-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-30T21:11:31Z,2026-05-30T21:11:36.469706,pre_autoresearch,True,True,False,False
novel-geom-addressing-c44b-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-30T21:12:42Z,2026-05-30T21:12:47.520222,pre_autoresearch,True,True,False,False
novel-bio-mechanisms-002c-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-30T21:43:38Z,2026-05-30T21:43:44.025371,pre_autoresearch,True,True,False,False
llm-vs-human-loopholes-e858-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-30T21:44:08Z,2026-05-30T21:44:13.925850,pre_autoresearch,True,True,False,False
novel-geom-addressing-028d-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-31T02:02:29Z,2026-05-31T02:02:35.109071,pre_autoresearch,True,True,False,False
novel-bio-mechanisms-594c-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-31T02:12:18Z,2026-05-31T02:12:24.646982,pre_autoresearch,True,True,False,False
llm-vs-human-loopholes-028c-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-05-31T07:39:50Z,2026-05-31T07:39:55.854591,pre_autoresearch,True,True,False,False
novel-geom-addressing-506d-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-06-01T03:47:03Z,2026-06-01T03:47:08.517231,pre_autoresearch,True,True,False,False
ai-driven-invention-03d7-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-06-07T21:05:48Z,2026-06-07T21:05:54.176182,pre_autoresearch,True,True,False,False
narrative-space-llm-3519-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-06-07T21:07:05Z,2026-06-07T21:07:11.025366,pre_autoresearch,True,True,False,False
base-vs-instruct-models-d95a-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-06-07T21:12:08Z,2026-06-07T21:12:14.166684,pre_autoresearch,True,True,False,False
ai-driven-invention-4088-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-06-07T21:22:05Z,2026-06-07T21:22:10.800806,pre_autoresearch,True,True,False,False
ai-driven-invention-9655-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-06-08T03:38:28Z,2026-06-08T03:38:33.903209,pre_autoresearch,True,True,False,False
base-vs-instruct-models-d3a1-gemini,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-06-08T14:01:55Z,2026-06-08T14:02:01.993260,pre_autoresearch,True,True,False,False
narrative-space-llm-8f63-claude,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-06-08T14:03:48Z,2026-06-08T14:03:54.971298,pre_autoresearch,True,True,False,False
narrative-space-llm-65e5-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-06-08T14:27:39Z,2026-06-08T14:28:00.784266,pre_autoresearch,True,True,False,False
base-vs-instruct-models-9ebe-codex,executed,True,True,,standard,high,run_timestamp_pre_autoresearch,codex,2026-06-08T21:57:02Z,2026-06-08T21:57:07.526731,pre_autoresearch,True,True,False,False
llm-sleep-mechanism-d0a6-claude,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-15T04:00:28Z,2026-06-15T04:00:37.788343,autoresearch_available,True,True,False,False
sampling-nn-1a8c-claude,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-15T04:02:20Z,2026-06-15T04:02:32.227713,autoresearch_available,True,True,False,False
error-extrapolation-1820-claude,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-15T04:03:21Z,2026-06-15T04:03:32.741459,autoresearch_available,True,True,False,False
error-extrapolation-d0c9-gemini,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-15T13:09:38Z,2026-06-15T13:09:49.399472,autoresearch_available,True,True,False,False
sampling-nn-0688-gemini,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-15T14:38:52Z,2026-06-15T14:39:02.192017,autoresearch_available,True,True,False,False
llm-sleep-mechanism-18a0-codex,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-15T20:07:29Z,2026-06-15T20:07:38.575201,autoresearch_available,True,True,False,False
llm-sleep-mechanism-95e3-gemini,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-15T21:53:16Z,2026-06-15T21:53:26.471201,autoresearch_available,True,True,False,False
sampling-nn-d01c-codex,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-16T03:39:14Z,2026-06-16T03:39:19.769761,autoresearch_available,True,True,False,False
error-extrapolation-6a30-codex,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-16T14:12:16Z,2026-06-16T14:12:23.255779,autoresearch_available,True,True,False,False
grounded-novelty-ai-69c6-claude,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-18T18:12:06Z,2026-06-18T18:12:12.573496,autoresearch_available,True,True,False,False
neural-symbolic-ai-d145-claude,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-19T16:11:05Z,2026-06-19T16:11:11.138233,autoresearch_available,True,True,False,False
drama-types-ai-e4ac-claude,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-21T21:22:19Z,2026-06-21T21:22:25.540636,autoresearch_available,True,True,False,False
icl-finetune-gap-0331-claude,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-21T21:39:49Z,2026-06-21T21:39:54.944751,autoresearch_available,True,True,False,False
llms-know-answer-73ae-claude,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-22T01:18:48Z,2026-06-22T01:18:53.850367,autoresearch_available,True,True,False,False
drama-types-ai-58c0-codex,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-23T03:00:49Z,2026-06-23T03:00:55.515989,autoresearch_available,True,True,False,False
icl-finetune-scale-398c-codex,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-23T03:57:10Z,2026-06-23T03:57:16.383755,autoresearch_available,True,True,False,False
llms-know-answer-eef8-codex,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-23T05:32:11Z,2026-06-23T05:32:17.114817,autoresearch_available,True,True,False,False
quantum-ml-methods-7581-claude,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-24T19:13:44Z,2026-06-24T19:13:49.903472,autoresearch_available,True,True,False,False
quantum-ml-methods-d41e-claude,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-25T17:02:00Z,2026-06-25T17:02:06.703747,autoresearch_available,True,True,False,False
grounded-novelty-ai-6ac8-claude,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-28T20:59:37Z,2026-06-28T20:59:42.831630,autoresearch_available,True,True,False,False
neural-symbolic-ai-41f3-claude,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-28T20:59:52Z,2026-06-28T20:59:57.672993,autoresearch_available,True,True,False,False
llm-blindspot-priorities-60de-claude,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-28T21:00:17Z,2026-06-28T21:00:22.904736,autoresearch_available,True,True,False,False
grounded-novelty-ai-5114-codex,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-29T04:34:54Z,2026-06-29T04:34:59.648514,autoresearch_available,True,True,False,False
logit-lens-implicit-fbb4-codex,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-29T04:35:33Z,2026-06-29T04:35:39.083719,autoresearch_available,True,True,False,False
neural-symbolic-ai-2f28-codex,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-29T04:35:53Z,2026-06-29T04:35:59.124035,autoresearch_available,True,True,False,False
logit-lens-implicit-9a0d-claude,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-06-29T16:07:42Z,2026-06-29T16:07:49.289916,autoresearch_available,True,True,False,False
llm-multi-person-id-f00b-codex,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-06T06:16:06Z,2026-07-06T06:16:11.418701,autoresearch_available,True,True,False,False
sticky-personas-ai-a685-codex,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-06T06:17:01Z,2026-07-06T06:17:07.309399,autoresearch_available,True,True,False,False
quantum-ml-methods-c288-codex,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-06T06:19:06Z,2026-07-06T06:19:11.924379,autoresearch_available,True,True,False,False
sticky-personas-ai-9dab-claude,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-06T13:27:17Z,2026-07-06T13:27:23.705204,autoresearch_available,True,True,False,False
quantum-ml-methods-54ff-claude,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-06T13:27:40Z,2026-07-06T13:27:46.543490,autoresearch_available,True,True,False,False
llm-multi-person-id-1096-claude,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-06T23:39:28Z,2026-07-06T23:39:34.422853,autoresearch_available,True,True,False,False
llm_unspeakables_20260713_124114_33f1a14e,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-13T12:41:16Z,2026-07-13T12:41:22.595875,autoresearch_available,True,True,False,False
llms_don_t_do_much_tom_in_writ_20260714_234243_6b6ff0f4,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-14T23:42:45Z,2026-07-14T23:42:51.238626,hitl_available,True,True,False,False
how_do_we_make_sure_skills_sel_20260715_033947_a0801865,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-15T03:39:50Z,2026-07-15T03:39:55.481113,hitl_available,True,True,False,False
cartographers_of_the_ai_latent_20260720_142733_1b997657,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-20T14:27:35Z,2026-07-20T14:27:42.970407,hitl_available,True,True,False,False
synthetic_data_with_base_model_20260720_181704_b08e72e8,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-20T18:17:06Z,2026-07-20T18:17:12.681358,hitl_available,True,True,False,False
what_kind_of_tools_do_llms_thi_20260720_181157_f89eda47,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-25T02:16:38Z,2026-07-20T18:12:05.868527,hitl_available,True,True,False,False
adversarial_prompt_injection_v_20260728_181355_db6fd146,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-28T18:13:56Z,2026-07-28T18:14:05.208229,hitl_available,True,True,False,False
emergent_adversarial_prompt_in_20260728_195215_54394617,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-28T19:52:16Z,2026-07-28T19:52:25.265401,hitl_available,True,True,False,False
can_self_report_training_help__20260728_230205_15848d12,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-28T23:02:08Z,2026-07-28T23:02:14.289443,hitl_available,True,True,False,False
scaling_analysis_of_distribute_20260729_000241_d3c51cab,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-29T00:02:43Z,2026-07-29T00:02:51.598355,hitl_available,True,True,False,False
adversarial_prompt_injection_v_20260729_000827_3a2a967e,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-29T00:08:28Z,2026-07-29T00:08:36.399103,hitl_available,True,True,False,False
emergent_collective_intelligen_20260729_001254_501032ff,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-29T00:12:55Z,2026-07-29T00:13:03.351560,hitl_available,True,True,False,False
semantic_coherence_impact_on_a_20260729_154614_23123c8f,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-29T15:46:15Z,2026-07-29T15:46:24.835000,hitl_available,True,True,False,False
systematic_bias_in_llm_chain_o_20260729_160340_206cc029,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-29T16:03:42Z,2026-07-29T16:03:54.821653,hitl_available,True,True,False,False
systematic_bias_in_llm_uncerta_20260729_161235_2f048b69,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-29T16:12:36Z,2026-07-29T16:12:46.364574,hitl_available,True,True,False,False
multi_agent_adversarial_prompt_20260729_161608_d239e51e,executed,True,True,,standard,medium,ordinary_pipeline_no_alt_runtime,codex,2026-07-29T16:16:09Z,2026-07-29T16:16:19.367496,hitl_available,True,True,False,False
confidence_calibration_bias_in_20260729_173126_3e462a5c,initialized_only,False,False,initialized_only_no_execution,,,,unknown,2026-07-29T17:31:27Z,,unknown,False,False,False,False
uncertainty_quantification_in__20260729_174425_a1dd0b7b,initialized_only,False,False,initialized_only_no_execution,,,,unknown,2026-07-29T17:44:26Z,,unknown,False,False,False,False
emergent_collective_intelligen_20260729_220327_7c5d10a3,initialized_only,False,False,initialized_only_no_execution,,,,unknown,2026-07-29T22:03:29Z,,unknown,False,False,False,False
decomposing_epistemic_and_alea_20260729_220440_015e4747,initialized_only,False,False,initialized_only_no_execution,,,,unknown,2026-07-29T22:04:41Z,,unknown,False,False,False,False
causal_analysis_of_chain_of_th_20260729_225459_a67beda8,initialized_only,False,False,initialized_only_no_execution,,,,unknown,2026-07-29T22:55:00Z,,unknown,False,False,False,False
mediation_analysis_of_chain_of_20260729_225721_8b610257,initialized_only,False,False,initialized_only_no_execution,,,,unknown,2026-07-29T22:57:22Z,,unknown,False,False,False,False
architectural_vulnerability_pa_20260729_233928_30466f46,initialized_only,False,False,initialized_only_no_execution,,,,unknown,2026-07-29T23:39:29Z,,unknown,False,False,False,False
uncertainty_quantification_in__20260729_234457_09cb52d9,initialized_only,False,False,initialized_only_no_execution,,,,unknown,2026-07-29T23:44:58Z,,unknown,False,False,False,False
uncertainty_quantification_in__20260729_234744_42b8fd3c,initialized_only,False,False,initialized_only_no_execution,,,,unknown,2026-07-29T23:47:45Z,,unknown,False,False,False,False
